,REG_DATE,concept:name,AMOUNT_REQ
2151,2011-10-28 10:52:31.650000+02:00,180475,17000
2152,2011-10-28 11:14:02.122000+02:00,180478,5000
2153,2011-10-28 11:15:56.206000+02:00,180481,5000
2154,2011-10-28 11:16:54.803000+02:00,180484,15500
2155,2011-10-28 11:20:39.940000+02:00,180487,5000
2156,2011-10-28 11:27:40.482000+02:00,180490,9000
2157,2011-10-28 11:44:42.510000+02:00,180493,20000
2158,2011-10-28 12:04:17.015000+02:00,180496,1000
2159,2011-10-28 12:11:57.570000+02:00,180499,50000
2160,2011-10-28 12:12:32.289000+02:00,180502,13000
2161,2011-10-28 13:17:10.079000+02:00,180505,6500
2162,2011-10-28 13:18:40.857000+02:00,180508,10000
2163,2011-10-28 13:45:24.643000+02:00,180511,4000
2164,2011-10-28 13:49:05.229000+02:00,180514,5000
2165,2011-10-28 13:55:38.979000+02:00,180517,5000
2166,2011-10-28 14:06:12.158000+02:00,180520,25000
2167,2011-10-28 14:28:46.674000+02:00,180523,10000
2168,2011-10-28 14:31:19.143000+02:00,180526,50000
2169,2011-10-28 14:37:18.942000+02:00,180529,5000
2170,2011-10-28 14:39:13.630000+02:00,180532,10000
2171,2011-10-28 14:43:17.326000+02:00,180535,7800
2172,2011-10-28 14:54:53.836000+02:00,180538,10285
2173,2011-10-28 15:03:20.326000+02:00,180541,7000
2174,2011-10-28 15:07:41.605000+02:00,180544,5000
2175,2011-10-28 15:25:31.188000+02:00,180547,15000
2176,2011-10-28 15:35:40.724000+02:00,180550,16000
2177,2011-10-28 16:05:01.837000+02:00,180553,40000
2178,2011-10-28 16:20:11.425000+02:00,180556,15000
2179,2011-10-28 16:42:49.487000+02:00,180559,50000
2180,2011-10-28 17:03:50.355000+02:00,180562,20000
2181,2011-10-28 17:28:40.627000+02:00,180565,16500
2182,2011-10-28 17:44:00.688000+02:00,180568,3000
2183,2011-10-28 17:45:11.140000+02:00,180571,3000
2184,2011-10-28 17:55:03.287000+02:00,180574,5000
2185,2011-10-28 18:24:14.044000+02:00,180577,15000
2186,2011-10-28 18:25:47.655000+02:00,180580,30000
2187,2011-10-28 19:32:07.502000+02:00,180583,10000
2188,2011-10-28 19:53:57.299000+02:00,180586,3000
2189,2011-10-28 19:56:51.317000+02:00,180589,7500
2190,2011-10-28 20:16:01.350000+02:00,180592,6500
2191,2011-10-28 20:40:08.550000+02:00,180595,20000
2192,2011-10-28 20:48:38.587000+02:00,180598,3000
2193,2011-10-28 21:14:45.954000+02:00,180601,5000
2194,2011-10-28 22:05:55.247000+02:00,180604,10000
2195,2011-10-28 22:34:17.007000+02:00,180607,5500
2196,2011-10-29 04:18:05.966000+02:00,180610,12500
2197,2011-10-29 10:19:23.954000+02:00,180613,5000
2198,2011-10-29 11:14:53.899000+02:00,180616,5000
2199,2011-10-29 11:17:21.500000+02:00,180619,5000
2200,2011-10-29 11:26:08.489000+02:00,180622,13500
2201,2011-10-29 11:36:37.437000+02:00,180625,6000
2202,2011-10-29 11:57:27.124000+02:00,180628,25000
2203,2011-10-29 12:24:50.811000+02:00,180631,7500
2204,2011-10-29 12:57:12.087000+02:00,180634,9000
2205,2011-10-29 13:10:24.119000+02:00,180637,7500
2206,2011-10-29 13:18:17.506000+02:00,180640,5000
2207,2011-10-29 14:07:04.319000+02:00,180643,50000
2208,2011-10-29 14:09:03.919000+02:00,180646,40000
2209,2011-10-29 14:09:24.790000+02:00,180649,2000
2210,2011-10-29 14:15:55.920000+02:00,180652,34000
2211,2011-10-29 14:37:05.216000+02:00,180655,9000
2212,2011-10-29 14:55:16.425000+02:00,180658,10000
2213,2011-10-29 15:01:04.983000+02:00,180661,2500
2214,2011-10-29 15:03:29.823000+02:00,180664,8000
2215,2011-10-29 15:39:56.525000+02:00,180667,8000
2216,2011-10-29 15:49:30.112000+02:00,180670,15000
2217,2011-10-29 16:01:12.572000+02:00,180673,17500
2218,2011-10-29 16:16:06.209000+02:00,180676,3000
2219,2011-10-29 16:29:12.279000+02:00,180679,29000
2220,2011-10-29 17:06:36.990000+02:00,180682,7000
2221,2011-10-29 17:47:58.850000+02:00,180685,5000
2222,2011-10-29 17:53:21.528000+02:00,180688,10000
2223,2011-10-29 17:56:44.725000+02:00,180691,3000
2224,2011-10-29 17:56:53.278000+02:00,180694,10000
2225,2011-10-29 18:27:21.931000+02:00,180697,15000
2226,2011-10-29 18:40:40.832000+02:00,180700,7000
2227,2011-10-29 18:41:57.314000+02:00,180703,8000
2228,2011-10-29 19:16:29.841000+02:00,180706,3000
2229,2011-10-29 19:39:55.998000+02:00,180709,10000
2230,2011-10-29 19:52:17.208000+02:00,180712,4000
2231,2011-10-29 19:54:38.058000+02:00,180715,1500
2232,2011-10-29 19:55:41.294000+02:00,180718,10000
2233,2011-10-29 20:01:32.292000+02:00,180721,10000
2234,2011-10-29 21:05:30.194000+02:00,180724,5500
2235,2011-10-29 21:50:59.720000+02:00,180727,35000
2236,2011-10-29 22:49:20.656000+02:00,180730,5000
2237,2011-10-29 23:36:25.736000+02:00,180733,5000
2238,2011-10-29 23:39:59.319000+02:00,180736,10000
2239,2011-10-30 00:19:43.525000+02:00,180739,5000
2240,2011-10-30 00:23:18.165000+02:00,180742,7000
2241,2011-10-30 02:45:45.333000+01:00,180745,15000
2242,2011-10-30 06:59:11.713000+01:00,180748,5000
2243,2011-10-30 07:28:10.206000+01:00,180751,8000
2244,2011-10-30 09:13:34.042000+01:00,180754,5000
2245,2011-10-30 09:34:56.160000+01:00,180757,12000
2246,2011-10-30 10:13:00.034000+01:00,180760,12000
2247,2011-10-30 10:20:36.874000+01:00,180763,3000
2248,2011-10-30 10:28:43.903000+01:00,180766,6000
2249,2011-10-30 11:17:03.187000+01:00,180769,16100
2250,2011-10-30 11:19:00.206000+01:00,180772,30000
2251,2011-10-30 11:21:25.103000+01:00,180775,35000
2252,2011-10-30 12:16:59.922000+01:00,180778,7000
2253,2011-10-30 12:29:54.797000+01:00,180781,8000
2254,2011-10-30 14:02:31.078000+01:00,180784,7500
2255,2011-10-30 14:15:20.060000+01:00,180787,10362
2256,2011-10-30 14:20:12.523000+01:00,180790,5000
2257,2011-10-30 14:52:49.855000+01:00,180793,11000
2258,2011-10-30 15:04:56.729000+01:00,180796,5000
2259,2011-10-30 15:31:05.767000+01:00,180799,18250
2260,2011-10-30 15:32:35.694000+01:00,180802,14000
2261,2011-10-30 15:34:19.692000+01:00,180805,15000
2262,2011-10-30 16:35:48.533000+01:00,180808,13000
2263,2011-10-30 17:02:53.048000+01:00,180811,2500
2264,2011-10-30 17:59:05.640000+01:00,180814,600
2265,2011-10-30 18:05:25.815000+01:00,180817,50000
2266,2011-10-30 18:22:30.600000+01:00,180820,5000
2267,2011-10-30 18:24:59.886000+01:00,180823,2000
2268,2011-10-30 19:05:22.548000+01:00,180826,3600
2269,2011-10-30 19:29:29.427000+01:00,180829,10000
2270,2011-10-30 19:34:27.595000+01:00,180832,9000
2271,2011-10-30 20:01:01.988000+01:00,180835,32000
2272,2011-10-30 20:11:14.111000+01:00,180838,5000
2273,2011-10-30 20:11:14.543000+01:00,180841,1000
2274,2011-10-30 20:17:49.562000+01:00,180844,32000
2275,2011-10-30 20:26:17.962000+01:00,180847,2500
2276,2011-10-30 20:47:37.525000+01:00,180850,5500
2277,2011-10-30 21:01:22.123000+01:00,180853,7500
2278,2011-10-30 21:03:38.797000+01:00,180856,5000
2279,2011-10-30 21:06:26.588000+01:00,180859,10000
2280,2011-10-30 21:21:54.472000+01:00,180862,21000
2281,2011-10-30 21:40:41.717000+01:00,180865,8000
2282,2011-10-30 21:48:19.609000+01:00,180868,10000
2283,2011-10-30 21:48:48.937000+01:00,180871,5000
2284,2011-10-30 21:56:26.922000+01:00,180874,19000
2285,2011-10-30 22:58:53.041000+01:00,180877,6000
2286,2011-10-30 23:07:08.935000+01:00,180880,3000
2287,2011-10-30 23:13:06.653000+01:00,180883,25000
2288,2011-10-30 23:42:36.590000+01:00,180886,30000
2289,2011-10-31 00:07:26.919000+01:00,180889,9000
2290,2011-10-31 00:16:03.805000+01:00,180892,3000
2291,2011-10-31 07:32:54.775000+01:00,180899,15000
2292,2011-10-31 08:03:53.172000+01:00,180902,30000
2293,2011-10-31 08:11:22.864000+01:00,180905,15750
2294,2011-10-31 08:26:25.827000+01:00,180908,10000
2295,2011-10-31 08:52:59.931000+01:00,180911,8000
2296,2011-10-31 09:09:02.376000+01:00,180914,16500
2297,2011-10-31 09:34:57.178000+01:00,180917,8500
2298,2011-10-31 09:45:16.511000+01:00,180920,5000
2299,2011-10-31 09:46:34.966000+01:00,180923,10362
2300,2011-10-31 10:20:28.436000+01:00,180926,25000
2301,2011-10-31 10:25:59.853000+01:00,180929,5000
2302,2011-10-31 10:26:36.190000+01:00,180932,45000
2303,2011-10-31 10:33:18.445000+01:00,180935,9000
2304,2011-10-31 10:58:42.070000+01:00,180938,50000
2305,2011-10-31 11:28:04.609000+01:00,180941,5000
2306,2011-10-31 11:33:52.388000+01:00,180944,9000
2307,2011-10-31 11:35:37.803000+01:00,180947,5000
2308,2011-10-31 11:41:44.897000+01:00,180950,5000
2309,2011-10-31 11:54:43.811000+01:00,180953,7500
2310,2011-10-31 11:54:52.278000+01:00,180956,5000
2311,2011-10-31 12:14:50.129000+01:00,180959,2000
2312,2011-10-31 12:15:00.614000+01:00,180962,25000
2313,2011-10-31 12:21:24.769000+01:00,180965,5000
2314,2011-10-31 12:21:56.439000+01:00,180968,15000
2315,2011-10-31 12:26:08.912000+01:00,180971,10000
2316,2011-10-31 13:24:18.020000+01:00,180974,4000
2317,2011-10-31 13:29:10.675000+01:00,180977,15000
2318,2011-10-31 13:32:23.551000+01:00,180980,12500
2319,2011-10-31 13:37:47.107000+01:00,180983,12000
2320,2011-10-31 13:38:51.029000+01:00,180986,7000
2321,2011-10-31 13:48:15.848000+01:00,180989,10000
2322,2011-10-31 14:24:10.309000+01:00,180992,9000
2323,2011-10-31 14:30:15.191000+01:00,180995,10000
2324,2011-10-31 14:33:34.487000+01:00,180998,37000
2325,2011-10-31 14:41:53.985000+01:00,181001,7000
2326,2011-10-31 14:47:35.687000+01:00,181004,15000
2327,2011-10-31 14:50:26.042000+01:00,181007,10000
2328,2011-10-31 14:51:34.475000+01:00,181010,10000
2329,2011-10-31 14:54:13.309000+01:00,181013,20000
2330,2011-10-31 15:03:21.269000+01:00,181016,35000
2331,2011-10-31 15:15:09.133000+01:00,181019,6500
2332,2011-10-31 15:18:19.523000+01:00,181022,16800
2333,2011-10-31 15:22:39.161000+01:00,181025,3600
2334,2011-10-31 15:24:47.658000+01:00,181028,3000
2335,2011-10-31 15:25:02.728000+01:00,181031,20000
2336,2011-10-31 15:40:38.160000+01:00,181034,20000
2337,2011-10-31 15:43:46.538000+01:00,181037,10000
2338,2011-10-31 15:52:26.171000+01:00,181040,15000
2339,2011-10-31 15:54:51.562000+01:00,181043,10000
2340,2011-10-31 16:09:36.823000+01:00,181046,15000
2341,2011-10-31 16:21:49.607000+01:00,181049,5000
2342,2011-10-31 16:25:40.711000+01:00,181052,10000
2343,2011-10-31 16:35:24.934000+01:00,181055,42300
2344,2011-10-31 16:40:32.794000+01:00,181058,11000
2345,2011-10-31 16:42:32.553000+01:00,181061,8000
2346,2011-10-31 16:57:39.145000+01:00,181064,10000
2347,2011-10-31 17:04:50.933000+01:00,181067,10000
2348,2011-10-31 17:04:52.724000+01:00,181070,5000
2349,2011-10-31 17:28:10.124000+01:00,181073,12000
2350,2011-10-31 17:36:42.985000+01:00,181076,17000
2351,2011-10-31 17:38:06.721000+01:00,181079,5500
2352,2011-10-31 17:46:31.834000+01:00,181082,5000
2353,2011-10-31 17:55:26.995000+01:00,181085,20475
2354,2011-10-31 17:58:49.018000+01:00,181088,4000
2355,2011-10-31 18:04:28.499000+01:00,181091,15000
2356,2011-10-31 18:14:58.112000+01:00,181094,7500
2357,2011-10-31 18:16:36.150000+01:00,181097,2000
2358,2011-10-31 18:17:39.989000+01:00,181100,5000
2359,2011-10-31 18:22:55.188000+01:00,181103,17000
2360,2011-10-31 18:24:40.794000+01:00,181106,7100
2361,2011-10-31 18:38:39.645000+01:00,181109,16000
2362,2011-10-31 18:45:22.006000+01:00,181112,30000
2363,2011-10-31 19:02:49.163000+01:00,181115,10000
2364,2011-10-31 19:07:47.041000+01:00,181118,3000
2365,2011-10-31 19:08:06.661000+01:00,181121,10000
2366,2011-10-31 19:20:27.189000+01:00,181124,6000
2367,2011-10-31 19:20:42.476000+01:00,181127,25000
2368,2011-10-31 19:24:05.078000+01:00,181130,25000
2369,2011-10-31 19:34:25.663000+01:00,181133,15000
2370,2011-10-31 19:36:05.269000+01:00,181136,7500
2371,2011-10-31 19:43:11.538000+01:00,181139,9000
2372,2011-10-31 19:45:49.293000+01:00,181142,3800
2373,2011-10-31 19:52:48.852000+01:00,181145,5000
2374,2011-10-31 20:04:40.624000+01:00,181148,25000
2375,2011-10-31 20:06:47.471000+01:00,181151,9000
2376,2011-10-31 20:08:23.619000+01:00,181154,2500
2377,2011-10-31 20:14:41.406000+01:00,181157,3000
2378,2011-10-31 20:19:02.294000+01:00,181160,5500
2379,2011-10-31 20:23:46.388000+01:00,181163,6900
2380,2011-10-31 20:24:11.573000+01:00,181166,45000
2381,2011-10-31 20:53:23.760000+01:00,181169,3000
2382,2011-10-31 21:11:59.766000+01:00,181172,5000
2383,2011-10-31 21:12:09.089000+01:00,181175,17500
2384,2011-10-31 21:20:08.403000+01:00,181178,10000
2385,2011-10-31 21:56:55.026000+01:00,181181,8000
2386,2011-10-31 22:05:04.032000+01:00,181184,8000
2387,2011-10-31 22:11:26.917000+01:00,181187,4000
2388,2011-10-31 22:37:12.411000+01:00,181190,15500
2389,2011-10-31 22:40:39+01:00,181193,15500
2390,2011-10-31 22:41:45.511000+01:00,181196,15555
2391,2011-10-31 22:52:10.493000+01:00,181199,25000
2392,2011-10-31 22:57:09.456000+01:00,181202,15000
2393,2011-11-01 01:15:37.706000+01:00,181205,6000
2394,2011-11-01 02:24:09.617000+01:00,181208,18000
2395,2011-11-01 02:45:38.129000+01:00,181211,15000
2396,2011-11-01 07:22:49.492000+01:00,181219,2000
2397,2011-11-01 09:03:34.757000+01:00,181222,12000
2398,2011-11-01 09:16:11.959000+01:00,181225,1000
2399,2011-11-01 09:44:43.292000+01:00,181228,6000
2400,2011-11-01 10:02:57.717000+01:00,181231,7000
2401,2011-11-01 10:07:09.572000+01:00,181234,5000
2402,2011-11-01 10:21:10.459000+01:00,181237,5000
2403,2011-11-01 10:23:58.998000+01:00,181240,5000
2404,2011-11-01 10:30:22.115000+01:00,181243,10500
2405,2011-11-01 10:48:09.508000+01:00,181246,20000
2406,2011-11-01 10:52:14.242000+01:00,181249,5000
2407,2011-11-01 10:58:37.065000+01:00,181252,27000
2408,2011-11-01 11:03:16.096000+01:00,181255,7500
2409,2011-11-01 11:12:48.153000+01:00,181258,6000
2410,2011-11-01 11:28:11.323000+01:00,181261,12500
2411,2011-11-01 11:37:58.979000+01:00,181264,6500
2412,2011-11-01 11:38:14.643000+01:00,181267,17000
2413,2011-11-01 11:40:50.814000+01:00,181270,59400
2414,2011-11-01 11:45:56.800000+01:00,181273,5000
2415,2011-11-01 12:13:40.574000+01:00,181276,8000
2416,2011-11-01 12:34:59.517000+01:00,181279,500
2417,2011-11-01 13:12:54.838000+01:00,181282,35000
2418,2011-11-01 13:19:07.561000+01:00,181285,30000
2419,2011-11-01 13:26:47.906000+01:00,181288,20000
2420,2011-11-01 13:27:23.964000+01:00,181291,40000
2421,2011-11-01 13:28:00.089000+01:00,181294,3000
2422,2011-11-01 13:30:39.574000+01:00,181297,5000
2423,2011-11-01 13:40:48.489000+01:00,181300,5000
2424,2011-11-01 13:41:46.864000+01:00,181303,7500
2425,2011-11-01 13:47:14.747000+01:00,181306,10000
2426,2011-11-01 13:51:02.139000+01:00,181309,6000
2427,2011-11-01 13:53:24.768000+01:00,181312,8000
2428,2011-11-01 14:05:04.698000+01:00,181315,7500
2429,2011-11-01 14:05:46.212000+01:00,181318,7500
2430,2011-11-01 14:10:45.549000+01:00,181321,5000
2431,2011-11-01 14:10:55.755000+01:00,181324,15800
2432,2011-11-01 14:11:02.522000+01:00,181327,15000
2433,2011-11-01 14:31:58.120000+01:00,181330,5000
2434,2011-11-01 14:32:18.705000+01:00,181333,20000
2435,2011-11-01 14:46:34.531000+01:00,181336,7500
2436,2011-11-01 14:47:41.496000+01:00,181339,9950
2437,2011-11-01 15:31:51.473000+01:00,181342,2500
2438,2011-11-01 15:48:30.205000+01:00,181345,10500
2439,2011-11-01 15:50:22.016000+01:00,181348,6000
2440,2011-11-01 15:52:20.618000+01:00,181351,6000
2441,2011-11-01 15:54:11.174000+01:00,181354,5000
2442,2011-11-01 15:55:48.064000+01:00,181357,5000
2443,2011-11-01 16:15:53.102000+01:00,181360,2000
2444,2011-11-01 16:22:10.726000+01:00,181363,25000
2445,2011-11-01 16:27:20.230000+01:00,181366,1000
2446,2011-11-01 16:43:12.282000+01:00,181369,5000
2447,2011-11-01 16:46:12.781000+01:00,181372,40000
2448,2011-11-01 17:09:45.181000+01:00,181375,8000
2449,2011-11-01 17:19:07.458000+01:00,181378,5000
2450,2011-11-01 17:31:29.575000+01:00,181381,22305
2451,2011-11-01 17:52:45.327000+01:00,181384,5000
2452,2011-11-01 17:53:25.251000+01:00,181387,500
2453,2011-11-01 18:14:13.796000+01:00,181390,7000
2454,2011-11-01 18:19:54.775000+01:00,181393,10000
2455,2011-11-01 19:14:06.562000+01:00,181396,7000
2456,2011-11-01 19:38:58.993000+01:00,181399,10000
2457,2011-11-01 19:52:41.893000+01:00,181402,30000
2458,2011-11-01 20:01:16.843000+01:00,181405,25000
2459,2011-11-01 20:08:25.255000+01:00,181408,21500
2460,2011-11-01 20:10:49.673000+01:00,181411,10000
2461,2011-11-01 20:16:52.308000+01:00,181414,7500
2462,2011-11-01 20:35:25.347000+01:00,181417,10000
2463,2011-11-01 20:35:32.150000+01:00,181420,14000
2464,2011-11-01 20:44:08.607000+01:00,181423,15000
2465,2011-11-01 20:44:40.183000+01:00,181426,3000
2466,2011-11-01 20:48:21.396000+01:00,181429,6872
2467,2011-11-01 20:59:01.372000+01:00,181432,8000
2468,2011-11-01 21:10:12.482000+01:00,181435,7500
2469,2011-11-01 21:11:01.817000+01:00,181438,35000
2470,2011-11-01 21:15:48.206000+01:00,181441,24347
2471,2011-11-01 21:38:22.307000+01:00,181444,4000
2472,2011-11-01 21:40:11.498000+01:00,181447,25000
2473,2011-11-01 21:40:23.797000+01:00,181450,15000
2474,2011-11-01 21:41:55.001000+01:00,181453,5000
2475,2011-11-01 21:58:42.204000+01:00,181456,10000
2476,2011-11-01 21:59:27.742000+01:00,181459,6000
2477,2011-11-01 22:02:20.961000+01:00,181462,5000
2478,2011-11-01 22:10:10.108000+01:00,181465,7500
2479,2011-11-01 22:14:18.484000+01:00,181468,6500
2480,2011-11-01 22:19:14.556000+01:00,181471,5500
2481,2011-11-01 22:24:39.843000+01:00,181474,5000
2482,2011-11-01 22:31:21.220000+01:00,181477,12500
2483,2011-11-01 22:59:59.171000+01:00,181480,30000
2484,2011-11-01 23:02:21.213000+01:00,181483,5000
2485,2011-11-01 23:08:17.143000+01:00,181486,8000
2486,2011-11-01 23:43:25.803000+01:00,181489,3000
2487,2011-11-02 07:14:37.212000+01:00,181499,1500
2488,2011-11-02 07:58:40.014000+01:00,181502,5000
2489,2011-11-02 08:14:14.187000+01:00,181505,25000
2490,2011-11-02 08:26:47.169000+01:00,181508,4000
2491,2011-11-02 08:39:12.968000+01:00,181511,5000
2492,2011-11-02 09:03:14.652000+01:00,181514,2500
2493,2011-11-02 09:15:19.635000+01:00,181517,8000
2494,2011-11-02 09:22:39.454000+01:00,181520,30000
2495,2011-11-02 09:26:09.991000+01:00,181523,20000
2496,2011-11-02 09:44:39.983000+01:00,181526,5000
2497,2011-11-02 09:56:05.117000+01:00,181529,30000
2498,2011-11-02 10:02:04.123000+01:00,181532,30000
2499,2011-11-02 10:02:15.474000+01:00,181535,15000
2500,2011-11-02 10:12:40.815000+01:00,181538,30000
2501,2011-11-02 10:16:40.078000+01:00,181541,17500
2502,2011-11-02 10:17:54.953000+01:00,181544,10000
2503,2011-11-02 10:24:02.626000+01:00,181547,5000
2504,2011-11-02 10:34:18.869000+01:00,181550,7500
2505,2011-11-02 10:40:21.348000+01:00,181553,6000
2506,2011-11-02 10:47:57.431000+01:00,181556,7500
2507,2011-11-02 10:53:50.186000+01:00,181559,50000
2508,2011-11-02 10:57:07.735000+01:00,181562,4000
2509,2011-11-02 10:57:15.819000+01:00,181565,3500
2510,2011-11-02 10:59:49.536000+01:00,181568,20000
2511,2011-11-02 11:19:26.806000+01:00,181571,13000
2512,2011-11-02 11:21:58.424000+01:00,181574,2000
2513,2011-11-02 11:23:41.373000+01:00,181577,5000
2514,2011-11-02 11:26:08.036000+01:00,181580,5000
2515,2011-11-02 11:42:47.893000+01:00,181583,20000
2516,2011-11-02 11:49:25.633000+01:00,181586,8000
2517,2011-11-02 11:50:03.731000+01:00,181589,5000
2518,2011-11-02 11:50:27.839000+01:00,181592,5000
2519,2011-11-02 11:56:17.904000+01:00,181595,10000
2520,2011-11-02 11:57:42.740000+01:00,181598,16000
2521,2011-11-02 12:11:34.032000+01:00,181601,20000
2522,2011-11-02 12:27:11.464000+01:00,181604,20000
2523,2011-11-02 12:34:48.333000+01:00,181607,10000
2524,2011-11-02 12:43:50.711000+01:00,181610,4000
2525,2011-11-02 12:50:31.278000+01:00,181613,6000
2526,2011-11-02 12:55:31.793000+01:00,181616,9500
2527,2011-11-02 12:57:47.273000+01:00,181619,7500
2528,2011-11-02 12:58:22.547000+01:00,181622,17000
2529,2011-11-02 13:09:40.585000+01:00,181625,8000
2530,2011-11-02 13:10:13.482000+01:00,181628,5000
2531,2011-11-02 13:18:50.408000+01:00,181631,9000
2532,2011-11-02 13:21:49.105000+01:00,181634,50000
2533,2011-11-02 13:28:44.330000+01:00,181637,12000
2534,2011-11-02 13:34:35.828000+01:00,181640,50000
2535,2011-11-02 13:57:50.192000+01:00,181643,20000
2536,2011-11-02 14:00:03.994000+01:00,181646,7500
2537,2011-11-02 14:02:12.716000+01:00,181649,16000
2538,2011-11-02 14:02:58.269000+01:00,181652,5000
2539,2011-11-02 14:18:19.113000+01:00,181655,14000
2540,2011-11-02 14:28:19.591000+01:00,181658,20000
2541,2011-11-02 14:31:21.932000+01:00,181661,25000
2542,2011-11-02 14:50:49.629000+01:00,181664,20000
2543,2011-11-02 14:53:47.911000+01:00,181667,42500
2544,2011-11-02 15:15:18.281000+01:00,181670,8000
2545,2011-11-02 15:40:50.398000+01:00,181673,10000
2546,2011-11-02 15:42:05.578000+01:00,181676,25000
2547,2011-11-02 15:47:05.468000+01:00,181679,20000
2548,2011-11-02 15:59:07.235000+01:00,181682,5000
2549,2011-11-02 16:09:25.475000+01:00,181685,2200
2550,2011-11-02 16:17:56.697000+01:00,181688,16000
2551,2011-11-02 16:18:06.992000+01:00,181691,8000
2552,2011-11-02 16:18:22.550000+01:00,181694,50000
2553,2011-11-02 16:18:50.114000+01:00,181697,5000
2554,2011-11-02 16:22:48.831000+01:00,181700,15000
2555,2011-11-02 16:24:41.811000+01:00,181703,5000
2556,2011-11-02 16:46:54.419000+01:00,181706,2500
2557,2011-11-02 17:01:32.479000+01:00,181709,50000
2558,2011-11-02 17:09:10.284000+01:00,181712,6500
2559,2011-11-02 17:22:47.863000+01:00,181715,13000
